geo,country_name,time,sex,age_group,indicator_code,indicator_label,indicator_category,value,unit,data_suppressed,is_outlier_flagged,source_dataset,ehis_wave,last_retrieved
FR,France,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,61.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HR,Croatia,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,29.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HR,Croatia,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HU,Hungary,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,58.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HU,Hungary,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,58.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IE,Ireland,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,62.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IE,Ireland,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,62.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IS,Iceland,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,83.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IS,Iceland,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,88.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IT,Italy,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,38.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IT,Italy,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,43.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LT,Lithuania,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,53.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LT,Lithuania,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LU,Luxembourg,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,80.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LU,Luxembourg,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,77.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LV,Latvia,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,57.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LV,Latvia,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,61.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
MT,Malta,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
MT,Malta,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,38.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NL,Netherlands,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,67.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NO,Norway,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,76.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
NO,Norway,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,87.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PL,Poland,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,38.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PL,Poland,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,40.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PT,Portugal,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PT,Portugal,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,54.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RO,Romania,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,13.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
RO,Romania,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,13.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RS,Serbia,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,26.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SE,Sweden,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,82.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SE,Sweden,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,81.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SI,Slovenia,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SI,Slovenia,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,81.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SK,Slovakia,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,61.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SK,Slovakia,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,48.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
TR,Türkiye,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,6.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
TR,Türkiye,2019,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,8.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
UK,United Kingdom,2014,Female,Y15-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,61.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,74.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BE,Belgium,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,57.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BG,Bulgaria,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,24.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CY,Cyprus,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CZ,Czechia,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,53.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DE,Germany,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,82.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DK,Denmark,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,82.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EE,Estonia,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,60.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EL,Greece,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,48.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
ES,Spain,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,56.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2014,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,53.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,57.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
FR,France,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,56.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HR,Croatia,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HU,Hungary,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,54.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IE,Ireland,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,63.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IS,Iceland,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,83.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IT,Italy,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,40.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LT,Lithuania,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LU,Luxembourg,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,75.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LV,Latvia,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,56.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
MT,Malta,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,37.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NL,Netherlands,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,67.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NO,Norway,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,85.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PL,Poland,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,37.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PT,Portugal,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RO,Romania,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,11.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RS,Serbia,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,25.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SE,Sweden,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,81.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SI,Slovenia,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,77.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SK,Slovakia,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,41.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
TR,Türkiye,2019,Female,Y15-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,7.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
AT,Austria,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,74.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,67.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BE,Belgium,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BE,Belgium,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,44.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BG,Bulgaria,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,9.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BG,Bulgaria,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,12.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CY,Cyprus,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,37.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CY,Cyprus,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,34.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CZ,Czechia,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,40.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CZ,Czechia,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,40.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DE,Germany,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,69.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DE,Germany,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,71.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DK,Denmark,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,78.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DK,Denmark,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EE,Estonia,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,41.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EE,Estonia,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EL,Greece,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,25.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EL,Greece,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,28.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
ES,Spain,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,44.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
ES,Spain,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,44.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EU28,European Union - 28 countries (2013-2020),2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FI,Finland,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,78.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HR,Croatia,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,20.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HR,Croatia,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HU,Hungary,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,38.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HU,Hungary,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IE,Ireland,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IE,Ireland,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,53.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IS,Iceland,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,75.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IS,Iceland,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,77.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IT,Italy,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,26.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IT,Italy,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,28.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LT,Lithuania,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,25.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LT,Lithuania,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LU,Luxembourg,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,67.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LU,Luxembourg,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,68.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LV,Latvia,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,44.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LV,Latvia,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,43.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
MT,Malta,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
MT,Malta,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,27.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NL,Netherlands,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,57.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NO,Norway,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,74.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
NO,Norway,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,84.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PL,Poland,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,24.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PL,Poland,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,27.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PT,Portugal,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,35.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PT,Portugal,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,34.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RO,Romania,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,3.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
RO,Romania,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,5.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RS,Serbia,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,13.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SE,Sweden,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,75.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SE,Sweden,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,78.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SI,Slovenia,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,60.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SI,Slovenia,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,62.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SK,Slovakia,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,34.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SK,Slovakia,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
TR,Türkiye,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,5.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
TR,Türkiye,2019,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,5.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
UK,United Kingdom,2014,Female,Y15-64,MV_AERO_SPRT,Aerobic sports,Physical Activity,59.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,81.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,77.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BE,Belgium,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,64.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BE,Belgium,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,53.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BG,Bulgaria,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,27.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BG,Bulgaria,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,24.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CY,Cyprus,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,37.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CY,Cyprus,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,31.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CZ,Czechia,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,66.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CZ,Czechia,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,58.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DE,Germany,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,74.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DE,Germany,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,80.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DK,Denmark,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,83.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DK,Denmark,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,82.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EE,Estonia,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EE,Estonia,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,59.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EL,Greece,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,40.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EL,Greece,2019,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
ES,Spain,2014,Female,Y18-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
