year,month,energy_source,generation_gwh,temperature_anomaly_c
1909,6,gas,227.5,-0.143
1909,6,oil,857.5,0.169
1909,7,hydro,5924.631,-0.087
1909,7,wind,0.0,0.1
1909,7,solar,0.0,-0.222
1909,7,biomass,2450.0,-0.213
1909,7,coal,6533.233,-0.04
1909,7,gas,156.125,0.207
1909,7,oil,588.471,-0.098
1909,8,hydro,4762.5,-0.303
1909,8,wind,0.0,-0.069
1909,8,solar,0.0,-0.185
1909,8,biomass,2450.0,-0.061
1909,8,coal,5440.0,-0.066
1909,8,gas,130.0,-0.119
1909,8,oil,490.0,-0.199
1909,9,hydro,3175.0,-0.279
1909,9,wind,0.0,0.026
1909,9,solar,0.0,-0.049
1909,9,biomass,2450.0,-0.252
1909,9,coal,6533.233,0.073
1909,9,gas,156.125,-0.366
1909,9,oil,588.471,0.055
1909,10,hydro,1587.5,0.031
1909,10,wind,0.0,0.095
1909,10,solar,0.0,-0.16
1909,10,biomass,2450.0,0.006
1909,10,coal,9520.0,0.1
1909,10,gas,227.5,0.196
1909,10,oil,857.5,-0.095
1909,11,hydro,425.369,-0.37
1909,11,wind,0.0,-0.091
1909,11,solar,0.0,-0.038
1909,11,biomass,2450.0,0.13
1909,11,coal,13600.0,0.133
1909,11,gas,325.0,-0.128
1909,11,oil,1225.0,-0.076
1909,12,hydro,0.0,-0.118
1909,12,wind,0.0,0.041
1909,12,solar,0.0,-0.146
1909,12,biomass,2450.0,0.001
1909,12,coal,17680.0,-0.299
1909,12,gas,422.5,-0.11
1909,12,oil,1592.5,0.19
1910,1,hydro,435.417,-0.177
1910,1,wind,0.0,0.036
1910,1,solar,0.0,0.01
1910,1,biomass,2500.0,0.131
1910,1,coal,21274.613,0.131
1910,1,gas,506.538,0.136
1910,1,oil,1899.519,-0.152
1910,2,hydro,1625.0,-0.19
1910,2,wind,0.0,0.051
1910,2,solar,0.0,0.076
1910,2,biomass,2500.0,0.143
1910,2,coal,22400.0,-0.358
1910,2,gas,533.333,-0.339
1910,2,oil,2000.0,-0.001
1910,3,hydro,3250.0,0.173
1910,3,wind,0.0,0.218
1910,3,solar,0.0,0.068
1910,3,biomass,2500.0,-0.12
1910,3,coal,21274.613,-0.321
1910,3,gas,506.538,0.0
1910,3,oil,1899.519,0.144
1910,4,hydro,4875.0,-0.114
1910,4,wind,0.0,0.036
1910,4,solar,0.0,0.162
1910,4,biomass,2500.0,-0.352
1910,4,coal,18200.0,0.098
1910,4,gas,433.333,-0.204
1910,4,oil,1625.0,-0.155
1910,5,hydro,6064.583,-0.293
1910,5,wind,0.0,-0.061
1910,5,solar,0.0,-0.04
1910,5,biomass,2500.0,0.096
1910,5,coal,14000.0,-0.278
1910,5,gas,333.333,-0.333
1910,5,oil,1250.0,0.143
1910,6,hydro,6500.0,-0.008
1910,6,wind,0.0,-0.236
1910,6,solar,0.0,0.168
1910,6,biomass,2500.0,-0.294
1910,6,coal,9800.0,-0.103
1910,6,gas,233.333,-0.228
1910,6,oil,875.0,-0.227
1910,7,hydro,6064.583,-0.374
1910,7,wind,0.0,0.103
1910,7,solar,0.0,0.161
1910,7,biomass,2500.0,0.027
1910,7,coal,6725.387,-0.285
1910,7,gas,160.128,-0.115
1910,7,oil,600.481,-0.173
1910,8,hydro,4875.0,-0.027
1910,8,wind,0.0,0.003
1910,8,solar,0.0,-0.125
1910,8,biomass,2500.0,-0.23
1910,8,coal,5600.0,0.127
1910,8,gas,133.333,-0.26
1910,8,oil,500.0,-0.149
1910,9,hydro,3250.0,-0.09
1910,9,wind,0.0,-0.238
1910,9,solar,0.0,-0.037
1910,9,biomass,2500.0,-0.035
1910,9,coal,6725.387,0.216
1910,9,gas,160.128,-0.203
1910,9,oil,600.481,0.207
1910,10,hydro,1625.0,0.015
1910,10,wind,0.0,-0.215
1910,10,solar,0.0,-0.04
1910,10,biomass,2500.0,0.031
1910,10,coal,9800.0,0.067
1910,10,gas,233.333,-0.351
1910,10,oil,875.0,-0.016
1910,11,hydro,435.417,-0.082
1910,11,wind,0.0,0.162
1910,11,solar,0.0,-0.208
1910,11,biomass,2500.0,0.099
1910,11,coal,14000.0,-0.016
1910,11,gas,333.333,-0.169
1910,11,oil,1250.0,0.002
1910,12,hydro,0.0,-0.007
1910,12,wind,0.0,0.027
1910,12,solar,0.0,0.053
1910,12,biomass,2500.0,0.016
1910,12,coal,18200.0,0.123
1910,12,gas,433.333,-0.003
1910,12,oil,1625.0,0.162
1911,1,hydro,445.466,0.02
1911,1,wind,0.0,-0.183
1911,1,solar,0.0,-0.104
1911,1,biomass,2550.0,-0.02
1911,1,coal,20514.806,0.071
1911,1,gas,519.202,-0.314
1911,1,oil,1937.509,-0.191
1911,2,hydro,1662.5,0.08
1911,2,wind,0.0,-0.263
1911,2,solar,0.0,-0.289
1911,2,biomass,2550.0,-0.044
1911,2,coal,21600.0,0.215
1911,2,gas,546.667,-0.049
1911,2,oil,2040.0,0.18
1911,3,hydro,3325.0,0.13
1911,3,wind,0.0,-0.214
1911,3,solar,0.0,0.127
1911,3,biomass,2550.0,-0.079
1911,3,coal,20514.806,0.116
1911,3,gas,519.202,0.08
1911,3,oil,1937.509,-0.165
1911,4,hydro,4987.5,-0.299
1911,4,wind,0.0,0.21
1911,4,solar,0.0,-0.284
1911,4,biomass,2550.0,0.212
1911,4,coal,17550.0,0.148
1911,4,gas,444.167,0.067
1911,4,oil,1657.5,0.22
1911,5,hydro,6204.534,0.212
1911,5,wind,0.0,0.115
1911,5,solar,0.0,-0.149
1911,5,biomass,2550.0,0.106
1911,5,coal,13500.0,-0.36
1911,5,gas,341.667,-0.046
1911,5,oil,1275.0,-0.095
1911,6,hydro,6650.0,0.036
1911,6,wind,0.0,0.035
1911,6,solar,0.0,-0.017
1911,6,biomass,2550.0,0.125
1911,6,coal,9450.0,0.196
1911,6,gas,239.167,-0.303
1911,6,oil,892.5,-0.228
1911,7,hydro,6204.534,-0.353
1911,7,wind,0.0,0.163
1911,7,solar,0.0,-0.031
1911,7,biomass,2550.0,0.181
1911,7,coal,6485.194,-0.235
1911,7,gas,164.131,-0.33
1911,7,oil,612.491,0.126
1911,8,hydro,4987.5,0.178
1911,8,wind,0.0,-0.187
1911,8,solar,0.0,-0.123
1911,8,biomass,2550.0,-0.284
1911,8,coal,5400.0,0.2
1911,8,gas,136.667,-0.185
1911,8,oil,510.0,-0.072
1911,9,hydro,3325.0,-0.31
1911,9,wind,0.0,0.164
1911,9,solar,0.0,-0.287
1911,9,biomass,2550.0,-0.096
1911,9,coal,6485.194,0.034
1911,9,gas,164.131,0.078
1911,9,oil,612.491,0.2
1911,10,hydro,1662.5,-0.117
1911,10,wind,0.0,0.077
1911,10,solar,0.0,-0.275
1911,10,biomass,2550.0,-0.119
1911,10,coal,9450.0,-0.309
1911,10,gas,239.167,-0.074
1911,10,oil,892.5,-0.123
1911,11,hydro,445.466,0.203
1911,11,wind,0.0,-0.348
1911,11,solar,0.0,-0.146
1911,11,biomass,2550.0,-0.102
1911,11,coal,13500.0,0.202
1911,11,gas,341.667,0.145
1911,11,oil,1275.0,-0.308
1911,12,hydro,0.0,0.043
1911,12,wind,0.0,-0.041
1911,12,solar,0.0,0.219
1911,12,biomass,2550.0,-0.153
1911,12,coal,17550.0,-0.129
1911,12,gas,444.167,-0.254
1911,12,oil,1657.5,-0.295
1912,1,hydro,455.514,0.153
1912,1,wind,0.0,-0.083
1912,1,solar,0.0,0.042
1912,1,biomass,2600.0,0.029
1912,1,coal,19754.998,0.002
1912,1,gas,531.865,-0.343
1912,1,oil,1975.5,0.116
1912,2,hydro,1700.0,-0.21
1912,2,wind,0.0,-0.28
1912,2,solar,0.0,-0.017
1912,2,biomass,2600.0,-0.315
1912,2,coal,20800.0,0.103
1912,2,gas,560.0,-0.232
1912,2,oil,2080.0,-0.226
1912,3,hydro,3400.0,0.166
1912,3,wind,0.0,-0.159
1912,3,solar,0.0,-0.267
1912,3,biomass,2600.0,0.184
1912,3,coal,19754.998,-0.354
1912,3,gas,531.865,0.159
1912,3,oil,1975.5,-0.269
1912,4,hydro,5100.0,-0.278
1912,4,wind,0.0,-0.206
1912,4,solar,0.0,-0.251
1912,4,biomass,2600.0,0.041
1912,4,coal,16900.0,-0.341
1912,4,gas,455.0,-0.347
1912,4,oil,1690.0,0.118
1912,5,hydro,6344.486,-0.213
1912,5,wind,0.0,-0.162
1912,5,solar,0.0,-0.251
1912,5,biomass,2600.0,-0.325
1912,5,coal,13000.0,0.089
1912,5,gas,350.0,-0.04
1912,5,oil,1300.0,0.091
1912,6,hydro,6800.0,-0.07
1912,6,wind,0.0,0.111
1912,6,solar,0.0,-0.048
1912,6,biomass,2600.0,-0.291
1912,6,coal,9100.0,-0.054
1912,6,gas,245.0,0.211
1912,6,oil,910.0,-0.33
1912,7,hydro,6344.486,0.114
1912,7,wind,0.0,0.164
1912,7,solar,0.0,-0.043
1912,7,biomass,2600.0,-0.081
1912,7,coal,6245.002,0.222
1912,7,gas,168.135,-0.32
1912,7,oil,624.5,-0.069
1912,8,hydro,5100.0,-0.115
1912,8,wind,0.0,0.056
1912,8,solar,0.0,-0.062
1912,8,biomass,2600.0,0.19
1912,8,coal,5200.0,-0.312
1912,8,gas,140.0,-0.308
1912,8,oil,520.0,0.009
1912,9,hydro,3400.0,-0.317
1912,9,wind,0.0,-0.191
1912,9,solar,0.0,0.024
1912,9,biomass,2600.0,-0.027
1912,9,coal,6245.002,-0.161
1912,9,gas,168.135,0.241
1912,9,oil,624.5,-0.038
1912,10,hydro,1700.0,-0.084
1912,10,wind,0.0,0.007
1912,10,solar,0.0,-0.296
1912,10,biomass,2600.0,0.065
1912,10,coal,9100.0,0.156
1912,10,gas,245.0,0.035
1912,10,oil,910.0,0.105
1912,11,hydro,455.514,0.077
1912,11,wind,0.0,-0.227
1912,11,solar,0.0,-0.085
1912,11,biomass,2600.0,-0.219
1912,11,coal,13000.0,-0.153
1912,11,gas,350.0,-0.084
1912,11,oil,1300.0,-0.106
1912,12,hydro,0.0,-0.299
1912,12,wind,0.0,-0.1
1912,12,solar,0.0,0.043
1912,12,biomass,2600.0,-0.131
1912,12,coal,16900.0,-0.264
1912,12,gas,455.0,0.198
1912,12,oil,1690.0,-0.316
1913,1,hydro,465.562,0.155
1913,1,wind,0.0,-0.288
1913,1,solar,0.0,-0.286
1913,1,biomass,2650.0,0.099
1913,1,coal,18995.191,0.143
1913,1,gas,544.529,-0.01
1913,1,oil,2013.49,0.008
1913,2,hydro,1737.5,-0.007
1913,2,wind,0.0,-0.146
1913,2,solar,0.0,-0.271
1913,2,biomass,2650.0,-0.132
1913,2,coal,20000.0,0.055
1913,2,gas,573.333,0.106
1913,2,oil,2120.0,0.177
1913,3,hydro,3475.0,0.089
1913,3,wind,0.0,0.237
1913,3,solar,0.0,0.016
1913,3,biomass,2650.0,-0.133
1913,3,coal,18995.191,0.003
1913,3,gas,544.529,-0.216
1913,3,oil,2013.49,0.05
1913,4,hydro,5212.5,-0.209
1913,4,wind,0.0,-0.279
1913,4,solar,0.0,0.163
1913,4,biomass,2650.0,-0.123
1913,4,coal,16250.0,0.114
1913,4,gas,465.833,0.0
1913,4,oil,1722.5,0.14
1913,5,hydro,6484.438,0.163
1913,5,wind,0.0,0.241
1913,5,solar,0.0,0.147
1913,5,biomass,2650.0,0.024
1913,5,coal,12500.0,0.042
1913,5,gas,358.333,-0.328
1913,5,oil,1325.0,0.213
1913,6,hydro,6950.0,0.154
1913,6,wind,0.0,-0.184
1913,6,solar,0.0,-0.236
1913,6,biomass,2650.0,0.078
1913,6,coal,8750.0,-0.159
1913,6,gas,250.833,-0.14
1913,6,oil,927.5,-0.34
1913,7,hydro,6484.438,0.178
1913,7,wind,0.0,-0.004
1913,7,solar,0.0,-0.104
1913,7,biomass,2650.0,-0.259
1913,7,coal,6004.809,0.036
1913,7,gas,172.138,-0.326
1913,7,oil,636.51,0.104
1913,8,hydro,5212.5,-0.215
1913,8,wind,0.0,-0.092
1913,8,solar,0.0,-0.139
1913,8,biomass,2650.0,-0.122
1913,8,coal,5000.0,0.089
1913,8,gas,143.333,0.122
1913,8,oil,530.0,-0.003
1913,9,hydro,3475.0,-0.293
1913,9,wind,0.0,-0.312
1913,9,solar,0.0,-0.25
1913,9,biomass,2650.0,0.027
1913,9,coal,6004.809,0.06
1913,9,gas,172.138,-0.181
1913,9,oil,636.51,0.053
1913,10,hydro,1737.5,-0.053
1913,10,wind,0.0,-0.079
1913,10,solar,0.0,-0.18
1913,10,biomass,2650.0,0.109
1913,10,coal,8750.0,-0.276
1913,10,gas,250.833,-0.086
1913,10,oil,927.5,-0.174
1913,11,hydro,465.562,0.063
1913,11,wind,0.0,-0.052
1913,11,solar,0.0,0.056
1913,11,biomass,2650.0,-0.317
1913,11,coal,12500.0,-0.107
1913,11,gas,358.333,0.016
1913,11,oil,1325.0,-0.339
1913,12,hydro,0.0,-0.163
1913,12,wind,0.0,-0.217
1913,12,solar,0.0,-0.262
1913,12,biomass,2650.0,-0.191
1913,12,coal,16250.0,-0.147
1913,12,gas,465.833,-0.339
1913,12,oil,1722.5,0.104
1914,1,hydro,475.61,-0.227
1914,1,wind,0.0,-0.104
1914,1,solar,0.0,0.09
1914,1,biomass,2700.0,-0.032
1914,1,coal,18235.383,0.168
1914,1,gas,557.192,0.152
1914,1,oil,2051.481,-0.289
1914,2,hydro,1775.0,0.185
1914,2,wind,0.0,-0.307
1914,2,solar,0.0,-0.321
1914,2,biomass,2700.0,0.221
1914,2,coal,19200.0,0.185
1914,2,gas,586.667,0.013
1914,2,oil,2160.0,0.012
1914,3,hydro,3550.0,0.094
1914,3,wind,0.0,-0.081
1914,3,solar,0.0,-0.263
1914,3,biomass,2700.0,-0.319
1914,3,coal,18235.383,-0.137
1914,3,gas,557.192,0.149
1914,3,oil,2051.481,0.039
1914,4,hydro,5325.0,0.167
1914,4,wind,0.0,0.22
1914,4,solar,0.0,-0.279
1914,4,biomass,2700.0,0.175
1914,4,coal,15600.0,-0.186
1914,4,gas,476.667,0.021
1914,4,oil,1755.0,-0.018
1914,5,hydro,6624.39,-0.095
1914,5,wind,0.0,-0.146
1914,5,solar,0.0,-0.128
1914,5,biomass,2700.0,-0.132
1914,5,coal,12000.0,-0.231
1914,5,gas,366.667,-0.026
1914,5,oil,1350.0,-0.264
1914,6,hydro,7100.0,-0.026
1914,6,wind,0.0,0.212
1914,6,solar,0.0,-0.122
1914,6,biomass,2700.0,0.104
1914,6,coal,8400.0,0.159
1914,6,gas,256.667,0.157
1914,6,oil,945.0,-0.19
1914,7,hydro,6624.39,-0.244
1914,7,wind,0.0,-0.214
1914,7,solar,0.0,0.029
1914,7,biomass,2700.0,0.124
1914,7,coal,5764.617,0.061
1914,7,gas,176.141,-0.226
1914,7,oil,648.519,0.132
1914,8,hydro,5325.0,-0.036
1914,8,wind,0.0,0.121
1914,8,solar,0.0,0.124
1914,8,biomass,2700.0,-0.063
1914,8,coal,4800.0,0.222
1914,8,gas,146.667,0.007
1914,8,oil,540.0,0.049
1914,9,hydro,3550.0,0.043
1914,9,wind,0.0,0.187
1914,9,solar,0.0,0.044
1914,9,biomass,2700.0,-0.241
1914,9,coal,5764.617,-0.291
1914,9,gas,176.141,-0.067
1914,9,oil,648.519,-0.15
1914,10,hydro,1775.0,-0.167
1914,10,wind,0.0,-0.298
1914,10,solar,0.0,-0.028
1914,10,biomass,2700.0,-0.146
1914,10,coal,8400.0,-0.061
1914,10,gas,256.667,-0.298
1914,10,oil,945.0,0.167
1914,11,hydro,475.61,-0.286
1914,11,wind,0.0,0.187
1914,11,solar,0.0,0.181
1914,11,biomass,2700.0,0.037
1914,11,coal,12000.0,-0.028
1914,11,gas,366.667,-0.054
1914,11,oil,1350.0,0.001
1914,12,hydro,0.0,0.143
1914,12,wind,0.0,0.206
1914,12,solar,0.0,-0.062
1914,12,biomass,2700.0,0.154
1914,12,coal,15600.0,0.059
1914,12,gas,476.667,-0.139
1914,12,oil,1755.0,-0.047
1915,1,hydro,485.658,-0.229
1915,1,wind,0.0,-0.283
1915,1,solar,0.0,-0.258
1915,1,biomass,2750.0,0.219
1915,1,coal,17475.575,-0.114
1915,1,gas,569.856,0.109
1915,1,oil,2089.471,-0.017
1915,2,hydro,1812.5,-0.216
1915,2,wind,0.0,-0.171
1915,2,solar,0.0,-0.057
1915,2,biomass,2750.0,-0.056
1915,2,coal,18400.0,-0.006
1915,2,gas,600.0,-0.225
1915,2,oil,2200.0,-0.096
1915,3,hydro,3625.0,-0.15
1915,3,wind,0.0,-0.075
1915,3,solar,0.0,-0.117
1915,3,biomass,2750.0,0.039
1915,3,coal,17475.575,0.154
1915,3,gas,569.856,0.068
1915,3,oil,2089.471,-0.28
1915,4,hydro,5437.5,-0.263
1915,4,wind,0.0,0.087
1915,4,solar,0.0,-0.15
1915,4,biomass,2750.0,0.114
1915,4,coal,14950.0,0.074
1915,4,gas,487.5,0.224
1915,4,oil,1787.5,0.204
1915,5,hydro,6764.342,-0.12
1915,5,wind,0.0,0.03
1915,5,solar,0.0,-0.235
1915,5,biomass,2750.0,-0.11
1915,5,coal,11500.0,0.261
1915,5,gas,375.0,0.099
1915,5,oil,1375.0,-0.085
1915,6,hydro,7250.0,0.037
1915,6,wind,0.0,0.243
1915,6,solar,0.0,-0.134
1915,6,biomass,2750.0,-0.094
1915,6,coal,8050.0,0.155
1915,6,gas,262.5,0.168
1915,6,oil,962.5,0.082
1915,7,hydro,6764.342,0.177
1915,7,wind,0.0,0.123
1915,7,solar,0.0,0.091
1915,7,biomass,2750.0,-0.004
1915,7,coal,5524.425,0.068
1915,7,gas,180.144,-0.066
1915,7,oil,660.529,-0.103
1915,8,hydro,5437.5,-0.102
1915,8,wind,0.0,-0.212
1915,8,solar,0.0,-0.191
1915,8,biomass,2750.0,0.249
1915,8,coal,4600.0,-0.028
1915,8,gas,150.0,-0.184
1915,8,oil,550.0,-0.237
1915,9,hydro,3625.0,-0.274
1915,9,wind,0.0,0.187
1915,9,solar,0.0,-0.259
1915,9,biomass,2750.0,0.143
1915,9,coal,5524.425,0.181
1915,9,gas,180.144,0.21
1915,9,oil,660.529,-0.297
1915,10,hydro,1812.5,-0.118
1915,10,wind,0.0,0.14
1915,10,solar,0.0,-0.241
1915,10,biomass,2750.0,-0.094
1915,10,coal,8050.0,-0.223
1915,10,gas,262.5,0.179
1915,10,oil,962.5,0.143
1915,11,hydro,485.658,0.165
1915,11,wind,0.0,-0.221
1915,11,solar,0.0,-0.057
1915,11,biomass,2750.0,-0.073
1915,11,coal,11500.0,0.086
1915,11,gas,375.0,-0.177
1915,11,oil,1375.0,-0.053
1915,12,hydro,0.0,-0.149
1915,12,wind,0.0,0.129
1915,12,solar,0.0,-0.051
1915,12,biomass,2750.0,0.0
1915,12,coal,14950.0,-0.134
1915,12,gas,487.5,0.165
1915,12,oil,1787.5,-0.039
1916,1,hydro,495.706,0.193
1916,1,wind,0.0,-0.087
1916,1,solar,0.0,0.26
1916,1,biomass,2800.0,0.283
1916,1,coal,16715.768,-0.031
1916,1,gas,582.519,-0.139
1916,1,oil,2127.461,-0.079
1916,2,hydro,1850.0,0.008
1916,2,wind,0.0,0.272
1916,2,solar,0.0,0.182
1916,2,biomass,2800.0,0.173
1916,2,coal,17600.0,-0.225
1916,2,gas,613.333,-0.158
1916,2,oil,2240.0,0.077
1916,3,hydro,3700.0,0.216
1916,3,wind,0.0,0.025
1916,3,solar,0.0,-0.246
1916,3,biomass,2800.0,0.2
1916,3,coal,16715.768,0.203
1916,3,gas,582.519,-0.137
1916,3,oil,2127.461,0.15
1916,4,hydro,5550.0,-0.144
1916,4,wind,0.0,0.235
1916,4,solar,0.0,-0.22
1916,4,biomass,2800.0,-0.046
1916,4,coal,14300.0,0.26
1916,4,gas,498.333,-0.175
1916,4,oil,1820.0,-0.037
1916,5,hydro,6904.294,-0.098
1916,5,wind,0.0,-0.292
1916,5,solar,0.0,-0.276
1916,5,biomass,2800.0,-0.007
1916,5,coal,11000.0,-0.167
1916,5,gas,383.333,0.289
1916,5,oil,1400.0,-0.083
1916,6,hydro,7400.0,-0.291
1916,6,wind,0.0,0.25
1916,6,solar,0.0,0.196
1916,6,biomass,2800.0,0.082
1916,6,coal,7700.0,0.167
1916,6,gas,268.333,-0.225
1916,6,oil,980.0,-0.136
1916,7,hydro,6904.294,0.19
1916,7,wind,0.0,0.11
1916,7,solar,0.0,-0.225
1916,7,biomass,2800.0,0.115
1916,7,coal,5284.232,-0.039
1916,7,gas,184.147,-0.305
1916,7,oil,672.539,-0.26
1916,8,hydro,5550.0,-0.154
1916,8,wind,0.0,0.193
1916,8,solar,0.0,0.021
1916,8,biomass,2800.0,0.128
1916,8,coal,4400.0,0.009
1916,8,gas,153.333,-0.241
1916,8,oil,560.0,-0.135
1916,9,hydro,3700.0,-0.127
1916,9,wind,0.0,-0.279
1916,9,solar,0.0,-0.056
1916,9,biomass,2800.0,0.168
1916,9,coal,5284.232,-0.034
1916,9,gas,184.147,-0.241
1916,9,oil,672.539,0.235
1916,10,hydro,1850.0,0.05
1916,10,wind,0.0,-0.298
1916,10,solar,0.0,0.001
1916,10,biomass,2800.0,-0.163
1916,10,coal,7700.0,-0.222
1916,10,gas,268.333,-0.05
1916,10,oil,980.0,0.061
1916,11,hydro,495.706,-0.164
1916,11,wind,0.0,-0.058
1916,11,solar,0.0,0.091
1916,11,biomass,2800.0,-0.257
1916,11,coal,11000.0,0.277
1916,11,gas,383.333,-0.267
1916,11,oil,1400.0,0.008
1916,12,hydro,0.0,-0.004
1916,12,wind,0.0,0.285
1916,12,solar,0.0,0.024
1916,12,biomass,2800.0,-0.074
1916,12,coal,14300.0,-0.026
1916,12,gas,498.333,0.073
1916,12,oil,1820.0,0.281
1917,1,hydro,505.754,-0.144
1917,1,wind,0.0,-0.286
1917,1,solar,0.0,0.177
1917,1,biomass,2850.0,-0.089
1917,1,coal,15955.96,0.144
1917,1,gas,595.183,0.081
1917,1,oil,2165.452,0.167
1917,2,hydro,1887.5,0.145
1917,2,wind,0.0,-0.096
1917,2,solar,0.0,-0.269
1917,2,biomass,2850.0,0.032
1917,2,coal,16800.0,0.192
1917,2,gas,626.667,-0.191
1917,2,oil,2280.0,0.171
1917,3,hydro,3775.0,-0.017
1917,3,wind,0.0,0.121
1917,3,solar,0.0,0.083
1917,3,biomass,2850.0,0.191
1917,3,coal,15955.96,-0.258
1917,3,gas,595.183,0.17
1917,3,oil,2165.452,-0.021
1917,4,hydro,5662.5,-0.12
1917,4,wind,0.0,-0.27
1917,4,solar,0.0,-0.176
1917,4,biomass,2850.0,-0.271
1917,4,coal,13650.0,0.264
1917,4,gas,509.167,0.013
1917,4,oil,1852.5,0.297
1917,5,hydro,7044.246,0.03
1917,5,wind,0.0,-0.144
1917,5,solar,0.0,0.156
1917,5,biomass,2850.0,-0.181
1917,5,coal,10500.0,-0.082
1917,5,gas,391.667,0.173
1917,5,oil,1425.0,0.223
1917,6,hydro,7550.0,-0.097
1917,6,wind,0.0,-0.221
1917,6,solar,0.0,-0.075
1917,6,biomass,2850.0,0.238
1917,6,coal,7350.0,0.15
1917,6,gas,274.167,0.241
1917,6,oil,997.5,-0.064
1917,7,hydro,7044.246,0.288
1917,7,wind,0.0,0.002
1917,7,solar,0.0,0.003
1917,7,biomass,2850.0,0.259
1917,7,coal,5044.04,0.016
1917,7,gas,188.151,0.185
1917,7,oil,684.548,0.14
1917,8,hydro,5662.5,-0.249
1917,8,wind,0.0,0.065
1917,8,solar,0.0,0.197
1917,8,biomass,2850.0,0.031
1917,8,coal,4200.0,-0.103
1917,8,gas,156.667,-0.248
1917,8,oil,570.0,0.101
1917,9,hydro,3775.0,-0.112
1917,9,wind,0.0,0.066
1917,9,solar,0.0,-0.04
1917,9,biomass,2850.0,0.118
1917,9,coal,5044.04,-0.085
1917,9,gas,188.151,-0.271
1917,9,oil,684.548,0.226
1917,10,hydro,1887.5,-0.084
1917,10,wind,0.0,0.303
1917,10,solar,0.0,-0.131
1917,10,biomass,2850.0,0.292
1917,10,coal,7350.0,0.273
1917,10,gas,274.167,-0.251
1917,10,oil,997.5,0.087
1917,11,hydro,505.754,-0.078
1917,11,wind,0.0,0.185
1917,11,solar,0.0,0.112
1917,11,biomass,2850.0,0.276
1917,11,coal,10500.0,-0.21
1917,11,gas,391.667,0.069
1917,11,oil,1425.0,0.173
1917,12,hydro,0.0,-0.275
1917,12,wind,0.0,-0.256
1917,12,solar,0.0,0.171
1917,12,biomass,2850.0,-0.076
1917,12,coal,13650.0,-0.066
1917,12,gas,509.167,0.044
1917,12,oil,1852.5,0.067
1918,1,hydro,515.802,0.123
1918,1,wind,0.0,0.285
1918,1,solar,0.0,-0.061
1918,1,biomass,2900.0,0.174
1918,1,coal,15196.152,0.06
1918,1,gas,607.846,0.034
1918,1,oil,2203.442,-0.045
1918,2,hydro,1925.0,0.106
1918,2,wind,0.0,-0.134
1918,2,solar,0.0,-0.216
1918,2,biomass,2900.0,0.157
1918,2,coal,16000.0,0.015
1918,2,gas,640.0,-0.052
1918,2,oil,2320.0,0.053
1918,3,hydro,3850.0,-0.127
1918,3,wind,0.0,-0.128
1918,3,solar,0.0,-0.016
1918,3,biomass,2900.0,0.314
1918,3,coal,15196.152,-0.113
1918,3,gas,607.846,0.266
1918,3,oil,2203.442,0.011
1918,4,hydro,5775.0,-0.21
1918,4,wind,0.0,0.228
1918,4,solar,0.0,-0.013
1918,4,biomass,2900.0,0.255
1918,4,coal,13000.0,-0.017
1918,4,gas,520.0,-0.231
1918,4,oil,1885.0,0.125
1918,5,hydro,7184.198,0.223
1918,5,wind,0.0,-0.092
1918,5,solar,0.0,-0.076
1918,5,biomass,2900.0,-0.245
1918,5,coal,10000.0,0.041
1918,5,gas,400.0,0.251
1918,5,oil,1450.0,0.227
1918,6,hydro,7700.0,0.143
1918,6,wind,0.0,0.272
1918,6,solar,0.0,0.099
1918,6,biomass,2900.0,0.192
1918,6,coal,7000.0,0.021
1918,6,gas,280.0,-0.211
1918,6,oil,1015.0,-0.163
1918,7,hydro,7184.198,-0.201
1918,7,wind,0.0,0.19
1918,7,solar,0.0,-0.268
1918,7,biomass,2900.0,0.048
1918,7,coal,4803.848,-0.063
1918,7,gas,192.154,0.198
1918,7,oil,696.558,0.047
1918,8,hydro,5775.0,0.083
1918,8,wind,0.0,-0.232
1918,8,solar,0.0,-0.098
1918,8,biomass,2900.0,0.316
1918,8,coal,4000.0,0.147
1918,8,gas,160.0,0.031
1918,8,oil,580.0,0.177
1918,9,hydro,3850.0,0.21
1918,9,wind,0.0,-0.24
1918,9,solar,0.0,0.299
1918,9,biomass,2900.0,0.101
1918,9,coal,4803.848,-0.014
1918,9,gas,192.154,0.124
1918,9,oil,696.558,-0.077
1918,10,hydro,1925.0,0.243
1918,10,wind,0.0,0.184
1918,10,solar,0.0,0.1
1918,10,biomass,2900.0,-0.175
1918,10,coal,7000.0,0.296
1918,10,gas,280.0,-0.024
1918,10,oil,1015.0,0.262
1918,11,hydro,515.802,-0.251
1918,11,wind,0.0,-0.21
1918,11,solar,0.0,-0.192
1918,11,biomass,2900.0,-0.185
1918,11,coal,10000.0,-0.09
1918,11,gas,400.0,0.142
1918,11,oil,1450.0,-0.076
1918,12,hydro,0.0,0.281
1918,12,wind,0.0,0.253
1918,12,solar,0.0,0.224
1918,12,biomass,2900.0,-0.134
1918,12,coal,13000.0,0.097
1918,12,gas,520.0,0.047
1918,12,oil,1885.0,-0.209
1919,1,hydro,525.85,-0.09
1919,1,wind,0.0,0.048
1919,1,solar,0.0,0.03
1919,1,biomass,2950.0,-0.171
1919,1,coal,14436.345,0.293
1919,1,gas,620.51,-0.179
1919,1,oil,2241.432,0.123
